46.0 354417.2948991698200000	0.3751861486034769	-343.8332014729279000
47.0 402855.9719386210800000	0.6302065132837663	-373.7112656073371100
48.0 456399.9468417309700000	1.0323708673788623	-403.7990066605293000
49.0 515434.3953453247700000	1.6525855250279724	-433.5543110101851300
50.0 580362.0695997511500000	2.5896536737797735	-462.3059339417856700
51.0 651603.5221700784800000	3.9789507645789222	-489.2336102722720200
52.0 729597.3198080274700000	6.0031345314388371	-513.3457318047405800
53.0 814800.2485404835300000	8.9052273660844872	-533.4543279137996000
54.0 907687.5118964596200000	13.0044472765589830	-548.1470577475211000
55.0 1008752.9243913331000000	18.7152063592677140	-555.7558916982263800
56.0 1118509.1027058763000000	26.5697432337221610	-554.3221255978085100
57.0 1237487.6573390579000000	37.2449088717550720	-541.5573331512125600
58.0 1366239.3878782238000000	51.5936843616196510	-514.7998200039329500
59.0 1505334.4854192552000000	70.6820750674972090	-470.9660960673115800
60.0 1655362.7460828670000000	95.8320990877543720	-406.4968307590467600
61.0 1816933.8000121415000000	128.6716696231918000	-317.2966980542318500
62.0 1990677.3607011512000000	171.1922616189458500	-198.6674540079846500
63.0 2177243.4999951548000000	225.8153536631349100	-45.2335179451818590
64.0 2377302.9546198728000000	295.4687474830386100	149.1407510323589900
65.0 2591547.4706403390000000	383.6739904006107100	391.4429791530374700
66.0 2820690.1928189169000000	494.6462617764029200	689.6149003165689900
67.0 3065466.1064363066000000	633.4082338283518500	1052.6657812888686000
68.0 3326632.5397586194000000	805.9195813655829900	1490.7983780299744000
69.0 3604969.7359759370000000	1019.2239950961447000	2015.5487882788134000
70.0 3901281.5041026631000000	1281.6157504806035000	2639.9417182434468000
71.0 4216395.9590148889000000	1602.8280998966316000	3378.6628517809331000
72.0 4551166.3615030581000000	1994.2459914889816000	4248.2502009367281000
73.0 4906472.0699365009000000	2469.1458748813538000	5267.3065295847764000
74.0 5283219.6158668222000000	3042.9656333261314000	6456.7351798675572000
75.0 5682343.9166356958000000	3733.6079852806492000	7840.0018972545186000
76.0 6104809.6387947472000000	4561.7810272296419000	9443.4255477264105000
77.0 6551612.7268864131000000	5551.3799451906580000	11296.5009537112860000
78.0 7023782.1128679169000000	6729.9143060385695000	13432.2574482550280000
79.0 7522381.6221805932000000	8128.9857527509857000	15887.6571643453120000
80.0 8048512.0931653138000000	9784.8213709288575000	18704.0375437124890000
81.0 8603313.7271932773000000	11738.8684682838380000	21927.6030728917210000
82.0 9187968.6875123940000000	14038.4570147076370000	25609.9718405438330000
83.0 9803703.9653898440000000	16737.5365281688280000	29808.7831665670130000
84.0 10451794.5326541890000000	19897.4947606563660000	34588.3732887041480000
85.0 11133566.8001887670000000	23588.0661377406030000	40020.5269154194980000
86.0 11850402.4022941240000000	27888.3385333454570000	46185.3133750280250000
87.0 12603742.3271025610000000	32887.8676154105050000	53172.0171215622900000
88.0 13395091.4133815190000000	38687.9086745730090000	61080.1735100305960000
89.0 14226023.2340850400000000	45402.7765418217600000	70020.7220407450660000
90.0 15098185.3868915270000000	53161.3449057318070000	80117.2907087094210000
91.0 16013305.2116804920000000	62108.6970470345700000	91507.6266948282140000
92.0 16973195.9544352400000000	72407.9407074501800000	104345.1904170289300000
93.0 17979763.3963956940000000	84242.2004879938320000	118800.9319374264600000
94.0 19035012.9664013460000000	97816.8018136333700000	135065.2709133839200000
95.0 20141057.3532495870000000	113361.6610872601600000	153350.3037008431900000
96.0 21300124.6335214040000000	131133.8971638416700000	173892.2638821519200000
97.0 22514566.9286831540000000	151420.6796786314500000	196954.2654090215200000
98.0 23786869.6033409240000000	174542.3300301550200000	222829.3607298490500000
99.0 25119661.0142856500000000	200855.6909130449300000	251843.9497090331300000
100.0 26515722.8174114080000000	230757.7801758683300000	284361.5788304401200000
101.0 27978000.8366988970000000	264689.7443971512300000	320787.1740816062100000
102.0 29509616.4962294180000000	303141.1268748887800000	361571.7549858444800000
103.0 31113878.8126132080000000	346654.4636504188500000	407217.6814084704400000
104.0 32794296.9412892610000000	395830.2196695116600000	458284.4888822009100000
105.0 34554593.2658713090000000	451332.0751481846100000	515395.3720971885500000
106.0 36398717.0150903910000000	513892.5695781962100000	579244.3796187252700000
107.0 38330858.3869207800000000	584319.1074919786800000	650604.3854695437500000
108.0 40355463.1541985120000000	663500.3260190560200000	730335.9044332574100000
109.0 42477247.7204619940000000	752412.8193130781900000	819396.8171168041900000
110.0 44701214.5889000590000000	852128.2090171927100000	918853.0670113316700000
111.0 47032668.2012161610000000	963820.5429746380500000	1029890.3837636882000000
112.0 49477231.0969515140000000	1088773.9962964405000000	1153827.0729349034000000
113.0 52040860.3374038340000000	1228390.8395950575000000	1292127.8904689159000000
114.0 54729864.1318016200000000	1384199.6286246059000000	1446418.9870017148000000
115.0 57550918.5968905840000000	1557863.5577013690000000	1618503.8592182491000000
116.0 60511084.5746633930000000	1751188.9061106374000000	1810380.1777653412000000
117.0 63617824.4266632050000000	1966133.4922763449000000	2024257.2674715377000000
118.0 66879018.7172353190000000	2204815.0348679856000000	2262573.8877297537000000
119.0 70302982.6923566610000000	2469519.3033961249000000	2528015.7888937462000000
120.0 73898482.4553564340000000	2762707.9234275501000000	2823532.2919961107000000
121.0 77674750.7360465970000000	3087025.6836419790000000	3152350.8391909571000000
122.0 81641502.1456047300000000	3445307.1739569027000000	3517988.0738366013000000
123.0 85808947.8061255960000000	3840582.5663715298000000	3924255.5128310542000000
124.0 90187809.2411433010000000	4276082.3336402532000000	4375257.2503783135000000
125.0 94789331.4117693160000000	4755240.6861073468000000	4875376.3649205370000000
126.0 99625294.7824477260000000	5281697.4948528800000000	5429245.7807355030000000
127.0 104708026.3008155400000000	5859298.4606484603000000	6041698.2713052183000000
128.0 110050409.1778273100000000	6492093.2841139324000000	6717689.1231371807000000
129.0 115665891.3572455300000000	7184331.5939681493000000	7462183.8005856182000000
130.0 121568492.5678402600000000	7940456.3984571826000000	8280001.9433784280000000
131.0 127772809.8572414100000000	8765094.8409649562000000	9175608.4945523981000000
132.0 134294021.5133297400000000	9663046.0654091351000000	10152843.1772921850000000
133.0 141147889.2873723500000000	10639266.0310767520000000	11214581.6141361690000000
134.0 148350758.8427332900000000	11698849.1605900560000000	12362326.0498159160000000
135.0 155919558.3639110900000000	12847006.7589147000000000	13595732.0247918550000000
136.0 163871795.2727683200000000	14089042.2055203770000000	14912090.5742563080000000
137.0 172225551.0120419000000000	15430322.9952833840000000	16305804.2925990520000000
138.0 180999473.8704398000000000	16876249.7852414400000000	17767919.4514728080000000
139.0 190212769.8386705800000000	18432222.6920500580000000	19285802.6378146070000000
140.0 199885191.5015047800000000	20103605.1765345740000000	20843073.1372273190000000
141.0 210037024.9871782700000000	21895685.9441106430000000	22419911.7029358740000000
142.0 220689075.0119926900000000	23813639.3796020820000000	23993849.7191296410000000
143.0 231862648.0745841300000000	25862485.1182969730000000	25541088.2204249870000000
144.0 243579533.8708113400000000	28047047.4279293720000000	27038299.5192065160000000
145.0 255861985.0163621300000000	30371915.1346387080000000	28464736.6753312130000000
146.0 268732695.1797022200000000	32841402.8660654720000000	29804349.3239256810000000
147.0 282214775.7427671000000000	35459514.4033043610000000	31047525.2235455620000000
148.0 296331731.1204761900000000	38229908.9279070500000000	32192089.9504289780000000
149.0 311107432.8826967500000000	41155870.9189227970000000	33243320.5437765680000000
150.0 326566092.8333461300000000	44240284.3976451900000000	34212937.2338708270000000
151.0 342732235.2108584000000000	47485612.1351207490000000	35117266.0511600150000000
152.0 359630668.1820559500000000	50893880.3316894250000000	35974937.7588098570000000
153.0 377286454.8074203100000000	54466669.1522394200000000	36804552.5249181760000000
154.0 395724883.6599010800000000	58205109.3599473830000000	37622687.9788931310000000
155.0 414971439.2814154000000000	62109885.1404011850000000	38442495.8951013760000000
156.0 435051772.6614291700000000	66181243.0531183780000000	39272974.1673190370000000
157.0 455991671.9200867400000000	70419006.8947750180000000	40118864.2156784610000000
158.0 477817033.3746526200000000	74822598.1140376780000000	40981036.1817634400000000
159.0 500553833.1623821300000000	79391061.2873547970000000	41857189.2110795970000000
160.0 524228099.5855903000000000	84123094.0532524290000000	42742700.6060868130000000
161.0 548865886.3357169600000000	89017080.8133806440000000	43631488.9492081550000000
162.0 574493246.7427556500000000	94071129.4443444610000000	44516797.1160843220000000
163.0 601136209.1846545900000000	99283110.2264918980000000	45391840.6972233430000000
164.0 628820753.7785104500000000	104650696.1842944300000000	46250299.9103231430000000
165.0 657572790.4616229500000000	110171404.0464811000000000	47086656.6091211890000000
166.0 687418138.5560609100000000	115842635.0703879300000000	47896392.8305477350000000
167.0 718382507.8954720500000000	121661715.0309123500000000	48676075.0022053350000000
168.0 750491481.5777299400000000	127625932.7462877600000000	49423350.3294277860000000
169.0 783770500.3916913300000000	133732576.5965509300000000	50136880.7834761960000000
170.0 818244848.9513136100000000	139978968.5819129600000000	50816236.9860945050000000
171.0 853939643.5554732100000000	146362495.5632435100000000	51461770.2325623260000000
172.0 890879821.7775993300000000	152880637.4218567900000000	52074476.6796202880000000
173.0 929090133.7754669200000000	159530991.9675063200000000	52655863.8095263540000000
174.0 968595135.2986730300000000	166311296.5093025900000000	53207825.9174278080000000
175.0 1009419182.3591737000000000	173219446.0820821500000000	53732532.6549335350000000
176.0 1051586427.5193584000000000	180253508.3891482700000000	54232332.5854644180000000
177.0 1095120817.7420700000000000	187411735.5803830900000000	54709672.2057261990000000
178.0 1140046093.7380965000000000	194692573.0321764300000000	55167029.8711567300000000
179.0 1186385790.7390208000000000	202094665.3325257600000000	55606863.4277755920000000
180.0 1234163240.6166706000000000	209616859.7015258400000000	56031570.0102842670000000
181.0 1283401575.2650597000000000	217258207.0950460400000000	56443456.3316082210000000
182.0 1334123731.1563940000000000	225017961.2486535300000000	56844717.7977969270000000
183.0 1386352454.9796467000000000	232895575.9208639300000000	57237424.8799985200000000
184.0 1440110310.2679870000000000	240890700.5907284600000000	57623515.3264613150000000
185.0 1495419684.9203427000000000	249003174.8557337800000000	58004790.9716665820000000
186.0 1552302799.5221765000000000	257233021.7630799700000000	58382918.0785457490000000
187.0 1610781716.3712573000000000	265580440.2916362300000000	58759430.3219358030000000
188.0 1670878349.1156514000000000	274045797.1841465800000000	59135733.6808287350000000
189.0 1732614472.9134586000000000	282629618.3103717600000000	59513112.6449383720000000
190.0 1796011735.0264452000000000	291332579.7224838100000000	59892737.2651935290000000
191.0 1861091665.7631912000000000	300155498.5447297700000000	60275670.6790975030000000
192.0 1927875689.6911676000000000	309099323.8205949700000000	60662876.8283310910000000
193.0 1996385137.0411887000000000	318165127.4227704400000000	61055228.1567814950000000
194.0 2066641255.2322707000000000	327354095.1144115300000000	61453513.1333153020000000
195.0 2138665220.4495559000000000	336667517.8346229200000000	61858443.4902923480000000
196.0 2212478149.2127357000000000	346106783.2669414900000000	62270661.1034855620000000
197.0 2288101109.8774428000000000	355673367.7368319000000000	62690744.4677681400000000
198.0 2365555134.0169158000000000	365368828.4728803000000000	63119214.7438348160000000
199.0 2444861227.6362100000000000	375194796.2564152500000000	63556541.3673501540000000
200.0 2526040382.1760802000000000	385152968.4756550200000000	64003147.2237792310000000
201.0 2609113585.2685170000000000	395245102.5930811200000000	64459413.4003335090000000
202.0 2694101831.2103271000000000	405473010.0284871500000000	64925683.5326820310000000
203.0 2781026131.1257601000000000	415838550.4549403800000000	65402267.7677051130000000
204.0 2869907522.7933979000000000	426343626.5006243600000000	65889446.3657671660000000
205.0 2960767080.1164379000000000	436990178.8461024800000000	66387472.9672748520000000
206.0 3053625922.2196140000000000	447780181.7038426400000000	66896577.5483878630000000
207.0 3148505222.1590977000000000	458715638.6648038000000000	67416969.0905448790000000
208.0 3245426215.2354045000000000	469798578.8953849100000000	67948837.9874891340000000
209.0 3344410206.9024634000000000	481031053.6670256300000000	68492358.2125200630000000
210.0 3445478580.2683468000000000	492415133.2001352300000000	69047689.2673375010000000
211.0 3548652803.1862946000000000	503952903.8037435400000000	69614977.9325460790000000
212.0 3653954434.9366860000000000	515646465.2922666700000000	70194359.8382845970000000
213.0 3761405132.5027156000000000	527497928.6610099700000000	70785960.8722677680000000
214.0 3871026656.4446449000000000	539509414.0024229300000000	71389898.4408896860000000
215.0 3982840876.3787274000000000	551683048.6456713700000000	72006282.5979068280000000
216.0 4096869776.0688815000000000	564020965.5027338300000000	72635217.0537943840000000
217.0 4213135458.1399732000000000	576525301.6049621100000000	73276800.0777323250000000
218.0 4331660148.4229040000000000	589198196.8148189800000000	73931125.3031755540000000
219.0 4452466199.9425669000000000	602041792.6983176500000000	74598282.4466447830000000
220.0 4575576096.5604067000000000	615058231.5445220500000000	75278357.9488435240000000
221.0 4701012456.2838583000000000	628249655.5192909200000000	75971435.5459425600000000
222.0 4828798034.2557344000000000	641618205.9412720200000000	76677596.7783108800000000
223.0 4958955725.4363699000000000	655166022.6689633100000000	77396921.4432181420000000
224.0 5091508566.9922228000000000	668895243.5884354100000000	78129487.9973454180000000
225.0 5226479740.4042377000000000	682808004.1920633300000000	78875373.9143062080000000
226.0 5363892573.3095922000000000	696906437.2393367300000000	79634656.0019891560000000
227.0 5503770541.0903225000000000	711192672.4915089600000000	80407410.6838666800000000
228.0 5646137268.2221251000000000	725668836.5124868200000000	81193714.2481561300000000
229.0 5791016529.3966599000000000	740337052.5289852600000000	81993643.0681691170000000
230.0 5938432250.4302578000000000	755199440.3435381700000000	82807273.7969356920000000
231.0 6088408508.9716225000000000	770258116.2945087000000000	83634683.5388602470000000
232.0 6240969535.0211430000000000	785515193.2577301300000000	84475950.0008362230000000
233.0 6396139711.2735796000000000	800972780.6848911000000000	85331151.6250225900000000
234.0 6553943573.2959862000000000	816632984.6742104300000000	86200367.7052581910000000
235.0 6714405809.5519924000000000	832497908.0693442800000000	87083678.4888651070000000
236.0 6877551261.2833366000000000	848569650.5828472400000000	87981165.2654655130000000
237.0 7043404922.2591152000000000	864850308.9408582400000000	88892910.4441417600000000
238.0 7211991938.4026756000000000	881341977.0459837900000000	89818997.6202875820000000
239.0 7383337607.3057299000000000	898046746.1556592000000000	90759511.6332560030000000
240.0 7557467377.6389055000000000	914966705.0735243600000000	91714538.6157905610000000
241.0 7734406848.4672976000000000	932103940.3516030300000000	92684166.0361773820000000
242.0 7914181768.4793072000000000	949460536.5012983100000000	93668482.7339529540000000
243.0 8096818035.1366949000000000	967038576.2114150500000000	94667578.9498440330000000
244.0 8282341693.7532206000000000	984840140.5716213000000000	95681546.3506127450000000
245.0 8470778936.5088425000000000	1002867309.2999165000000000	96710478.0494159910000000
246.0 8662156101.4062176000000000	1021122160.9728457000000000	97754468.6221505550000000
247.0 8856499671.1755180000000000	1039606773.2573249000000000	98813614.1202948990000000
248.0 9053836272.1337185000000000	1058323223.1430864000000000	99888012.0806421340000000
249.0 9254192673.0037136000000000	1077273587.1748605000000000	100977761.5322995200000000
250.0 9457595783.6982861000000000	1096459941.6835165000000000	102082963.0012923000000000
251.0 9664072654.0740871000000000	1115884363.0154912000000000	103203718.5130599100000000
252.0 9873650472.6597557000000000	1135548927.7599058000000000	104340131.5931430900000000
253.0 10086356565.3627340000000000	1155455712.9728665000000000	105492307.2662311900000000
254.0 10302218394.1584380000000000	1175606796.3984973000000000	106660352.0538777000000000
255.0 10521263555.7655390000000000	1196004256.6863396000000000	107844373.9709800800000000
256.0 10743519780.3106590000000000	1216650173.6047871000000000	109044482.5212417400000000
257.0 10969014929.9857200000000000	1237546628.2502940000000000	110260788.6917892400000000
258.0 11197776997.7006470000000000	1258695703.2521369000000000	111493404.9470094700000000
259.0 11429834105.7342970000000000	1280099482.9725420000000000	112742445.2217703500000000
260.0 11665214504.3858530000000000	1301760053.7020450000000000	114008024.9141542200000000
261.0 11903946570.6290990000000000	1323679503.8499665000000000	115290260.8777329000000000
262.0 12146058806.7715550000000000	1345859924.1299300000000000	116589271.4135254200000000
263.0 12391579839.1202680000000000	1368303407.7403638000000000	117905176.2616809600000000
264.0 12640538416.6562420000000000	1391012050.5399599000000000	119238096.5929727900000000
265.0 12892963409.7187310000000000	1413987951.2180798000000000	120588155.0001296800000000
266.0 13148883808.7010310000000000	1437233211.4601226000000000	121955475.4890985500000000
267.0 13408328722.7589320000000000	1460749936.1078675000000000	123340183.4702473400000000
268.0 13671327378.5331130000000000	1484540233.3148453000000000	124742405.7495561500000000
269.0 13937909118.8862840000000000	1508606214.6967809000000000	126162270.5198538200000000
270.0 14208103401.6562040000000000	1532949995.4771726000000000	127599907.3520853800000000
271.0 14481939798.4251980000000000	1557573694.6280808000000000	129055447.1866907800000000
272.0 14759447993.3071440000000000	1582479435.0062013000000000	130529022.3250534200000000
273.0 15040657781.7521860000000000	1607669343.4843163000000000	132020766.4211110900000000
274.0 15325599069.3700200000000000	1633145551.0782073000000000	133530814.4730734100000000
275.0 15614301870.7721880000000000	1658910193.0691292000000000	135059302.8153166500000000
276.0 15906796308.4334320000000000	1684965409.1219499000000000	136606369.1104367100000000
277.0 16203112611.5729690000000000	1711313343.3990507000000000	138172152.3414793000000000
278.0 16503281115.0555000000000000	1737956144.6700935000000000	139756792.8043448300000000
279.0 16807332258.3123870000000000	1764895966.4177730000000000	141360432.1004010100000000
280.0 17115296584.2830730000000000	1792134966.9396427000000000	142983213.1292784500000000
281.0 17427204738.3768310000000000	1819675309.4461398000000000	144625280.0818707600000000
282.0 17743087467.4551090000000000	1847519162.1549134000000000	146286778.4335277100000000
283.0 18062975618.8340570000000000	1875668698.3815532000000000	147967854.9374767800000000
284.0 18386900139.3077810000000000	1904126096.6268468000000000	149668657.6184096300000000
285.0 18714892074.1918720000000000	1932893540.6606524000000000	151389335.7663135800000000
286.0 19046982566.3871840000000000	1961973219.6025114000000000	153130039.9304842400000000
287.0 19383202855.4639890000000000	1991367327.9990883000000000	154890921.9137465100000000
288.0 19723584276.7660900000000000	2021078065.8985555000000000	156672134.7668848600000000
289.0 20068158260.5350650000000000	2051107638.9220123000000000	158473832.7832559000000000
290.0 20416956331.0540390000000000	2081458258.3320508000000000	160296171.4936217100000000
291.0 20770010105.8111920000000000	2112132141.0985532000000000	162139307.6611661000000000
292.0 21127351294.6827240000000000	2143131509.9618258000000000	164003399.2766962600000000
293.0 21489011699.1348380000000000	2174458593.4931598000000000	165888605.5540492500000000
294.0 21855023211.4447480000000000	2206115626.1529088000000000	167795086.9256727100000000
295.0 22225417813.9403420000000000	2238104848.3461747000000000	169723005.0383920400000000
296.0 22600227578.2583160000000000	2270428506.4761901000000000	171672522.7493608000000000
297.0 22979484664.6205410000000000	2303088852.9954767000000000	173643804.1221730100000000
298.0 23363221321.1283040000000000	2336088146.4548659000000000	175637014.4231637700000000
299.0 23751469883.0741350000000000	2369428651.5504627000000000	177652320.1178676200000000
300.0 24144262772.2711790000000000	2403112639.1686277000000000	179689888.8676362900000000
301.0 24541632496.3995210000000000	2437142386.4290519000000000	181749889.5264330800000000
302.0 24943611648.3693660000000000	2471520176.7260046000000000	183832492.1377609400000000
303.0 25350232905.7008250000000000	2506248299.7678123000000000	185937867.9317662100000000
304.0 25761529029.9197620000000000	2541329051.6146526000000000	188066189.3224705800000000
305.0 26177532865.9697190000000000	2576764734.7147150000000000	190217629.9051617100000000
306.0 26598277341.6395190000000000	2612557657.9388061000000000	192392364.4539160700000000
307.0 27023795467.0062450000000000	2648710136.6134505000000000	194590568.9192609200000000
308.0 27454120333.8931010000000000	2685224492.5525513000000000	196812420.4259772600000000
309.0 27889285115.3423540000000000	2722103054.0876751000000000	199058097.2710202900000000
310.0 28329323065.1026080000000000	2759348156.0970025000000000	201327778.9215748300000000
311.0 28774267517.1303710000000000	2796962140.0330110000000000	203621646.0132293400000000
312.0 29224151885.1056020000000000	2834947353.9489412000000000	205939880.3482745300000000
313.0 29679009661.9607010000000000	2873306152.5240889000000000	208282664.8941104100000000
314.0 30138874419.4232440000000000	2912040897.0879731000000000	210650183.7817686200000000
315.0 30603779807.5715680000000000	2951153955.6434407000000000	213042622.3045531200000000
316.0 31073759554.4032940000000000	2990647702.8887300000000000	215460166.9167710800000000
317.0 31548847465.4164090000000000	3030524520.2385521000000000	217903005.2325803600000000
318.0 32029077423.2026060000000000	3070786795.8442311000000000	220371326.0249319700000000
319.0 32514483387.0528070000000000	3111436924.6129327000000000	222865319.2246099400000000
320.0 33005099392.5743680000000000	3152477308.2260299000000000	225385175.9193657300000000
321.0 33500959551.3199010000000000	3193910355.1566434000000000	227931088.3531447400000000
322.0 34002098050.4272650000000000	3235738480.6863780000000000	230503249.9254024600000000
323.0 34508549152.2707210000000000	3277964106.9213104000000000	233101855.1905069100000000
324.0 35020347194.1229170000000000	3320589662.8072424000000000	235727099.8572226500000000
325.0 35537526587.8273390000000000	3363617584.1442623000000000	238379180.7882772400000000
326.0 36060121819.4810180000000000	3407050313.6006403000000000	241058296.0000101000000000
327.0 36588167449.1276700000000000	3450890300.7260880000000000	243764644.6620916100000000
328.0 37121698110.4603580000000000	3495140001.9644122000000000	246498427.0973198400000000
329.0 37660748510.5339660000000000	3539801880.6655822000000000	249259844.7814910700000000
330.0 38205353429.4870830000000000	3584878407.0972443000000000	252049100.3433363400000000
331.0 38755547720.2732240000000000	3630372058.4557028000000000	254866397.5645284700000000
332.0 39311366308.4009250000000000	3676285318.8764019000000000	257711941.3797491800000000
333.0 39872844191.6825710000000000	3722620679.4439096000000000	260585937.8768335900000000
334.0 40440016439.9920580000000000	3769380638.2014470000000000	263488594.2969574900000000
335.0 41012918195.0308840000000000	3816567700.1599727000000000	266420119.0348997700000000
336.0 41591584670.1020510000000000	3864184377.3068447000000000	269380721.6393543500000000
337.0 42176051149.8925400000000000	3912233188.6140742000000000	272370612.8133048400000000
338.0 42766352990.2630770000000000	3960716660.0462060000000000	275390004.4144467700000000
339.0 43362525618.0462270000000000	4009637324.5678115000000000	278439109.4556706000000000
340.0 43964604530.8511200000000000	4058997722.1506505000000000	281518142.1055861700000000
341.0 44572625296.8763730000000000	4108800399.7804847000000000	284627317.6891101600000000
342.0 45186623554.7292860000000000	4159047911.4635725000000000	287766852.6880867500000000
343.0 45806635013.2528530000000000	4209742818.2328668000000000	290936964.7419680400000000
344.0 46432695451.3587270000000000	4260887688.1539059000000000	294137872.6485313800000000
345.0 47064840717.8674770000000000	4312485096.3304424000000000	297369796.3646484600000000
346.0 47703106731.3550420000000000	4364537624.9097996000000000	300632957.0070877700000000
347.0 48347529480.0055080000000000	4417047863.0879688000000000	303927576.8533652400000000
348.0 48998145021.4700780000000000	4470018407.1144753000000000	307253879.3426334900000000
349.0 49654989482.7320630000000000	4523451860.2970095000000000	310612089.0766081200000000
350.0 50318099059.9778290000000000	4577350833.0058393000000000	314002431.8205402500000000
351.0 50987510018.4733580000000000	4631717942.6780090000000000	317425134.5042074900000000
352.0 51663258692.4464340000000000	4686555813.8213501000000000	320880425.2229605900000000
353.0 52345381484.9743880000000000	4741867078.0182819000000000	324368533.2387913500000000
354.0 53033914867.8770520000000000	4797654373.9294519000000000	327889688.9814446600000000
355.0 53728895381.6150280000000000	4853920347.2971897000000000	331444124.0495456500000000
356.0 54430359635.1926960000000000	4910667650.9488058000000000	335032071.2117822200000000
357.0 55138344306.0667270000000000	4967898944.7997189000000000	338653764.4080947000000000
358.0 55852886140.0589680000000000	5025616895.8564482000000000	342309438.7509124300000000
359.0 56574021951.2740330000000000	5083824178.2194548000000000	345999330.5264107000000000
360.0 57301788622.0218510000000000	5142523473.0858479000000000	349723677.1957936900000000
361.0 58036223102.7443540000000000	5201717468.7519751000000000	353482717.3966121700000000
362.0 58777362411.9464340000000000	5261408860.6158581000000000	357276690.9441030000000000
363.0 59525243636.1314850000000000	5321600351.1795425000000000	361105838.8325498700000000
364.0 60279903929.7408680000000000	5382294650.0513239000000000	364970403.2366783000000000
365.0 61041380515.0975570000000000	5443494473.9478569000000000	368870627.5130670700000000
366.0 61809710682.3533860000000000	5505202546.6961870000000000	372806756.2015820100000000
367.0 62584931789.4405140000000000	5567421599.2356548000000000	376779035.0268421200000000
368.0 63367081262.0264660000000000	5630154369.6197405000000000	380787710.8996931300000000
369.0 64156196593.4726330000000000	5693403603.0177927000000000	384833031.9187179800000000
370.0 64952315344.7967220000000000	5757172051.7166891000000000	388915247.3717510100000000
371.0 65755475144.6382140000000000	5821462475.1224203000000000	393034607.7374307500000000
372.0 66565713689.2274170000000000	5886277639.7615814000000000	397191364.6867542900000000
373.0 67383068742.3578340000000000	5951620319.2828112000000000	401385771.0846571300000000
374.0 68207578135.3615340000000000	6017493294.4581480000000000	405618080.9916253100000000
375.0 69039279767.0876310000000000	6083899353.1843290000000000	409888549.6652964400000000
376.0 69878211603.8840940000000000	6150841290.4840240000000000	414197433.5621047600000000
377.0 70724411679.5821380000000000	6218321908.5070076000000000	418544990.3389260800000000
378.0 71577918095.4833530000000000	6286344016.5312843000000000	422931478.8547483700000000
379.0 72438769020.3503880000000000	6354910430.9641390000000000	427357159.1723521900000000
380.0 73307002690.3990780000000000	6424023975.3431721000000000	431822292.5600098400000000
381.0 74182657409.2945710000000000	6493687480.3372526000000000	436327141.4931975600000000
382.0 75065771548.1489560000000000	6563903783.7474298000000000	440871969.6563234300000000
