5	8.39981784787025e-12	0.	8.61184976014907e-6
6	8.198355127072459e-10	0.	6.6341015750689375e-6
7	2.092617743676907e-8	0.	4.917268657889636e-6
8	2.320296926867617e-7	0.	3.444127313489724e-6
9	1.480073874685105e-6	0.	2.19785612943268e-6
10	6.424572279606417e-6	0.	1.1620326284820475e-6
11	0.00002110924216358	0.	3.2063065546551705e-7
12	0.00005634936721975786	0.	-3.4198145723162925e-7
13	0.00012831721318276	0.	-8.410418972751538e-7
14	0.0002580729771292674	0.	-1.1913955004524764e-6
15	0.0004701996365124224	0.	-1.407492941774344e-6
16	0.000790932820611918	0.	-1.50338892692908e-6
17	0.001246204420427686	0.	-1.4927393156645318e-6
18	0.001827809410837465	0.	-1.388797102382038e-6
19	0.003442856200061754	0.	-1.2044071723394212e-6
20	0.005206099228966157	0.	-9.51999744321288e-7
21	0.007105271236419903	0.	-6.435824023854001e-7
22	0.009129492269134143	0.	-2.9073061025822503e-7
23	0.01126906123246941	0.	9.54234079303565e-8
24	0.0135152837187359	0.	5.042035477107698e-7
25	0.01586032897899778	0.	9.254046041227054e-7
26	0.01829711046589812	0.	1.3493091033122085e-6
27	0.02081918556236989	0.	1.7667063520528855e-6
28	0.02342067102132817	0.	2.1689138869287973e-6
29	0.02609617134459848	0.	2.547801521966874e-6
30	0.02884071787648573	0.	2.895818212183508e-6
31	0.03164971681606235	2.796068113125819e-14	3.2060219709686107e-6
32	0.03451890469029502	5.98282507914482e-14	3.472113101656698e-6
33	0.03744431009834187	1.4767537188705845e-13	3.6884710281931704e-6
34	0.04042222075140892	3.5347295037361063e-13	3.850195036730279e-6
35	0.04344915500434097	8.02622029606862e-13	3.953149269485603e-6
36	0.04652183721371921	1.7644808559665946e-12	3.994012344517533e-6
37	0.04963717636962169	3.755796200928948e-12	3.970332010499483e-6
38	0.05279224753977275	7.755921361730782e-12	3.880585284377047e-6
39	0.05598427573976378	1.5555041443243125e-11	3.724244562307426e-6
40	0.05921062190465203	3.0348343871404626e-11	3.501850240839667e-6
41	0.06246877068812688	5.7687478229411546e-11	3.2150904362933385e-6
42	0.06575631985761293	1.0698417029857142e-10	2.8668884460793325e-6
43	0.06907097108878102	1.9383002123545432e-10	2.461498656801461e-6
44	0.07241052199226065	3.434944899754457e-10	2.0046116707370517e-6
45	0.07577285922992467	5.960985620605531e-10	1.5034694953191121e-6
46	0.07915595259879044	1.0141106043371612e-9	9.669917199519557e-7
47	0.08255784997802543	1.6930163252901488e-9	4.0591369153775544e-7
48	0.08597667304931093	2.776246372955299e-9	-1.6706220505193704e-7
49	0.08941061371334844	4.475715256469636e-9	-7.371009519729739e-7
50	0.09285793113596018	7.099654208335062e-9	-1.287053666886903e-6
51	0.09631694936633493	1.1089774619918585e-8	-1.7972592908730458e-6
52	0.09978605547775314	1.707020787379593e-8	-2.2453276193709016e-6
53	0.103263698187789	2.591111047692685e-8	-2.6059019565489275e-6
54	0.1067483869207094	3.881030125189835e-8	-2.8503995189646625e-6
55	0.1102386912797031	5.739681086902935e-8	-2.946727547999535e-6
56	0.1137332409007921	8.386074940476032e-8	-2.8589729120140756e-6
57	0.1172307256639193	1.2111444831338458e-7	-2.5470627884955315e-6
58	0.1207298962398099	1.7299037771857938e-7	-1.966393813334995e-6
59	0.1242295649538918	2.444818833057185e-7	-1.0674268696173738e-6
60	0.1277286069508385	3.4203331007344103e-7	2.0475553760656228e-7
61	0.1312259616452436	4.7388657100084054e-7	1.910932609950709e-6
62	0.1347206344455859	6.504916705131173e-7	4.118272820485522e-6
63	0.1382116987400118	8.849890875421001e-7	6.900909496353509e-6
64	0.1416982981336041	1.1937722532997395e-6	0.000010340568450726943
65	0.1451796489277176	1.5971386145501176e-6	0.000014527251941890032
66	0.1486550428326864	2.1200379428675314e-6	0.000019559983472919033
