5	8.39981784787025e-12	1.007669552716013e-345	-0.00004117967431316386
6	8.198355127072459e-10	5.87461585521619e-241	-0.00004044017795091382
7	2.092617743676907e-8	7.014428769033865e-178	-0.0000398419122170832
8	2.320296926867617e-7	5.3409663310858e-137	-0.00003938306339562303
9	1.480073874685105e-6	5.230058303360602e-109	-0.0000390616371385989
10	6.424572279606417e-6	5.190548656778894e-89	-0.0000388754476401061
11	0.00002110924216358	3.11498591013566e-74	-0.00003882210616979559
12	0.00005634936721975786	5.269368097103867e-63	-0.00003889900892579175
13	0.00012831721318276	2.830700534536499e-54	-0.00003910332416405545
14	0.0002580729771292674	2.362818028446986e-47	-0.00003943197855831936
15	0.0004701996365124224	8.987947828661661e-42	-0.00003988164274157867
16	0.000790932820611918	3.298456220749109e-37	-0.00004044871597674493
17	0.001246204420427686	1.995384839428265e-33	-0.00004112930990044298
18	0.001827809410837465	2.941320175307224e-30	-0.00004191923128003069
19	0.003442856200061754	1.412637869294371e-27	-0.00004281396371972881
20	0.005206099228966157	2.753302660407361e-25	-0.000043808648247236
21	0.007105271236419903	2.577284853509457e-23	-0.00004489806270735016
22	0.009129492269134143	1.320754195149638e-21	-0.0000460765998838893
23	0.01126906123246941	4.107469096354998e-20	-0.00004733824426557656
24	0.0135152837187359	8.414121786299151e-19	-0.0000486765473654879
25	0.01586032897899778	1.21260309653293e-17	-0.00005008460149712279
26	0.01829711046589812	1.296842020509976e-16	-0.00005155501190310813
27	0.02081918556236989	1.075150418701634e-15	-0.00005307986712493906
28	0.02342067102132817	7.162820349303556e-15	-0.00005465070749395296
29	0.02609617134459848	3.950881613372744e-14	-0.00005625849161486851
30	0.02884071787648573	1.849816821149796e-13	-0.00005789356070365134
31	0.03164971681606235	7.507444288167267e-13	-0.00005954560063112122
32	0.03451890469029502	2.688325050814978e-12	-0.00006120360151253302
33	0.03744431009834187	8.622663654723652e-12	-0.0000628558146712708
34	0.04042222075140892	2.509355612773121e-11	-0.00006448970679170635
35	0.04344915500434097	6.699524528006495e-11	-0.00006609191106210803
36	0.04652183721371921	1.656631484051546e-10	-0.00006764817509314616
37	0.04963717636962169	3.825537366974178e-10	-0.00006914330538092057
38	0.05279224753977275	8.309216222908128e-10	-0.00007056110806542
39	0.05598427573976378	1.708238683962663e-9	-0.00007188432571578871
40	0.05921062190465203	3.342258512541712e-9	-0.00007309456985258286
41	0.06246877068812688	6.253568857844305e-9	-0.0000741722488941942
42	0.06575631985761293	1.123719403036357e-8	-0.00007509649118964206
43	0.06907097108878102	1.946534136670237e-8	-0.00007584506277279902
44	0.07241052199226065	3.261278937950494e-8	-0.00007639427944362284
45	0.07577285922992467	5.30057616156302e-8	-0.00007671891274990081
46	0.07915595259879044	8.379449147093279e-8	-0.00007679208940812102
47	0.08255784997802543	1.291491212814457e-7	-0.00007658518366412418
